"551423","Vokterens forbannelse","978-82-03-25391-1"
"551424","Muffe 4","978-82-05-41815-8"
"551425","Høsten","978-82-02-36339-0"
"551426","Med eld i hjartet","978-82-521-7855-5"
"551427","Rico, Oskar og bakskyggene","978-82-02-33019-4"
"551428","Blod på hendene","978-82-521-7961-3"
"551429","Nødinngang","978-82-02-35998-0"
"551430","Morder","9788205413146"
"551431","Minus meg","978-82-02-36211-9"
"551432","Drapet","978-82-521-7544-8"
"551542","I dannelsens tegn","978-82-13-02700-7"
"551544","Hva er sakprosa","978-82-15-01945-1"
"551545","Hva er sosialantropologi","978-82-15-00495-4"
"551546","Aktivitetslære","978-82-05-35679-5"
"551548","Risiko og forhandlinger","82-7935-093-4"
"551549","Sjangrer i gjenbruk","978-82-05-38061-5"
"551551","Kropp, respirasjon og kroppsbilde","978-82-05-35184-4"
"551552","Epilepsi","978-82-02-32687-6"
"551553","Demokrati","82-450-0218-6"
"551554","Lærerens verden","978-82-15-01549-1"
"551555","Iskald glød","978-82-02-35048-2"
"551556","Skolens undervisning","978-82-02-32240-3"
"551558","Ansvarlighet i skolen","978-82-02-28007-9"
"551559","Rektor som leder og sjef","978-82-15-01797-6"
"551560","Å lære å lese og skrive","978-82-05-40050-4"
"551579","Rett","978-82-530-3453-9"
"551580","Tegn og fortolkning","978-82-13-02927-8"
"551585","Jeg vil ikke dø alene","978-82-8169-123-0"
"551587","(ukjent)","(ukjent)"
"551588","Kongo","978-82-8169-144-5"
"551589","Nattens armeer","978-82-8169-106-3"
"551590","Atlanterhavet","978-82-8169-131-5"
"551595","Mange års røynsle med pil og boge","978-82-521-5473-3"
"551599","Innsikt (Aftenposten) (3/2012)","(ukjent)"
"551600","Vi menn (9+10/2012)","(ukjent)"
"551601","Hjemmet (9+10/2012)","(ukjent)"
"551602","Kapital (4/2012)","0332-5423"
"551605","Magnus den gode","978-82-43-00582-2"
"551606","Olav Kyrre","(ukjent)"
"551607","Håkon den gode","978-82-43-00577-8"
"551608","Eirik Blodøks","978-82-430-0576-1"
"551609","Spille død","978-82-05-41623-9"
"551610","Nære på","978-82-05-41624-6"
"551612","Den siste olympier","9788251636124"
"551613","Løgnenes konge","978-82-8169-124-7"
"551614","Den syvende bølgen (2)","978-82-8169-160-5"
"551615","Mørke rom","978-82-8169-161-2"
"551616","(ukjent)","(ukjent)"
"551617","Mot nordavinden (1)","978-82-8169-113-1"
"551618","Rapport fra et sandkorn","978-82-05-41814-1"
"551619","Golden boys","978-82-495-00885-3"
"551620","Gjøken","978-82-8238-032-4"
"551622","Gone (4)","978-82-516-6170-6"
"551623","Minoritetsperspektiver i sosialt arbeid","978-82-15-01886-7"
"551625","Satans yngel","978-82-02-35049-9"
"551626","Skyldig - til det motsatte er bevist","978-82-8205-157-6"
"551629","Lobotomisten","978-82-8205-204-7"
"551630","Bloddråpetreet","978-82-05-41324-2"
"551633","Ella i Lappland","978-82-8238-028-7"
"551635","Somaliere i Norge","978-82-7518-120-8"
"551636","Reiser & ferie (3/2012)","(ukjent)"
"551637","Levende historie nr 2/2012","(ukjent)"
"551638","Bedre helse nr. (3/2012)","(ukjent)"
"551639","Appetitt nr 1/2012","(ukjent)"
"551640","Ungdom, livsstil og helsefremmende arbeid","978-82-05-32552-4"
"551641","Kapital (5/2012)","0332-5423"
"551654","Hva er ledelse","978-82-15-00552-2"
"551655","Undersøkelser ved sykdom","978-82-05-32366-7"
"551656","Kropp og sinn","978-82-450-1203-3"
"551657","Moderne oppvekst","978-82-15-01360-2"
"551658","Lær meg norsk før skolestart!","978-82-02-28346-9"
"551659","Anvendt atferdsanalyse","978-82-05-39067-6"
"551660","Min drøm om frihet","978-82-03-29263-7"
"551661","Lev godt med din alder","978-82-02-34953-0"
"551663","Vår tid","978-82-521-8058-9"
"551664","Broderiet i kongens jakke","978-82-516-5502-6"
"551668","Putin","978-82-05-42478-4"
"551669","Jeg vil leve","978-82-495-0925-6"
"551670","Sosial epidemiologi","978-82-05-39268-7"
"551674","Barnevernpedagog, sosionom, vernepleier","978-82-15-01524-8"
"551675","Dagbok 1924-1994","978-82-521-7869-2"
"551676","Brev 1970-1975","978-82-521-7870-8"
"551677","Torolf Elster","978-82-53-03411-9"
"551679","Sytten","978-82-49-50853-2"
"551680","Radio Moskva","978-82-05-42032-8"
"551684","Vanskelige foreldresamtaler","978-82-02-29310-9"
"551685","Sykdom og behandling","978-82-05-32360-5"
"551686","Norsk familieleksikon","978-82-92622-66-7"
"551687","Lyset frå fars ansikt","978-82-521-7619-3"
"551688","Emma & Uno","978-82-05-41621-5"
"551689","Operasjon Siskin","978-82-521-7418-2"
"551690","(ukjent)","978-82-8205-0968"
"551691","Konglehjerte","978-82-49-50867-9"
"551692","Kvinner i den vestlige verden fra år 1500 til i dag","978-82-02-24346-3"
"551693","Kunst, kultur og kreativitet","978-82-450-1017-6"
"551694","Hjemmet (11+12/2012)","(ukjent)"
"551695","Vi menn (11+12/2012)","(ukjent)"
"551696","Når krisen rammer barn og unge","978-82-7634-634-3"
"551697","Forskerfrøboka","(ukjent)"
"551698","Det Nye livet","978-82-450-0671-1"
"551699","Etnisk mangfold i skolen","978-82-15-01598-9"
"551700","Barnehagens grunnsteiner","978-82-15-01784-6"
"551701","Veiledning for førskolelærere","978-82-7634-590-2"
"551702","Rettskildelære","978-82-997439-2-1"
"551703","Logos og Dharma","978-82-450-0136-5"
"551706","Norsk historie","82-15-00102-5"
"551710","Didaktikk i tanke og handling","978-82-518-3525-1"
"551712","Foreldre & barn (4/2012)","(ukjent)"
"551713","National geographic nr 03/2012","(ukjent)"
"551720","Respekt","978-82-8238-044-7"
"551726","Per Inge Bjørlo","978-82--530-3431-7"
"551729","Alfabethuset","978-82-04-11743-4"
"551730","Straffen","978-82-925-2654-5"
"551731","Den dyktige medarbeider","978-82-450-0234-8"
"551732","Hjemmet (13+14/2012)","(ukjent)"
"551733","Innsikt (Aftenposten) (4/2012)","(ukjent)"
"551734","Kapital (6/2012)","0332-5423"
"551736","Gjenforeningen","82-05-27938-1"
"551738","Håp for alle!","978-82-450-0382-4"
"551739","Sykepleierens ernæringsbok","978-82-05-41677-2"
"551740","Kollektiv arbeidsrett","978-82-13-02667-3"
"551741","Mikrober, helse og sykdom","978-82-05-32367-4"
"551742","(ukjent)","(ukjent)"
"551743","Barnehagen som utdanning","978-82-02-29469-4"
"551745","Forflytningskunnskap","978-82-05-41102-9"
"551746","Mange erfaringer i mange rom","978-82-7935-295-2"
"551747","1Q84","978-82-530-3483-6"
"551748","Sosialpedagogisk perspektiv på individ og fellesskap","978-82-15-01317-6"
"551749","Skoleutvikling","978-82-05-39167-3"
"551751","Rasjonalitet og modernitet","978-82-15-01459-3"
"551752","Måltider og fysisk aktivitet i barnehagen","978-82-15-01510-1"
"551753","Helsens sammenhenger","978-82-02-24716-4"
"551754","Sosialpedagogikk","82-7674-893-7"
"551755","Mellom nærhet og distanse","978-82-15-01123-3"
"551756","Det handler om verdighet og deltakelse","978-82-05-39643-2"
"551757","Aldring og samfunn","978-82-450-1002-2"
"551758","(ukjent)","(ukjent)"
"551759","(ukjent)","(ukjent)"
"551760","(ukjent)","(ukjent)"
"551762","Den mektige engel","978-82-495-0814-3"
"551763","Livsglede i livsalvoret","978-82-92-28420-9"
"551764","Alt har sin tid","978-82-92-28444-5"
"551765","Når forandring ikke fryder-","(ukjent)"
"551770","(ukjent)","(ukjent)"
"551773","Krigshesten","978-82-02-34040-7"
"551778","Gamer","978-82-8238-038-6"
"551779","Sammen skal vi holde himmelen","9788251656801"
"551783","Chimera","978-82-02-36359-8"
"551784","Incarceron","978-82-516-5668-9"
"551785","Den tause byen","9788251655514"
"551786","År og hendingar i rettssoga","82-00-01265-4"
"551787","Katalysatormordet","978-82-02-37967-4"
"551792","En sannsynlig historie","978-82-02-34125-1"
"551794","(ukjent)","(ukjent)"
"551798","Bedre helse nr. (4/2012)","(ukjent)"
"551799","Illustrert vitenskap nr 5/2012","(ukjent)"
"551800","Illustrert vitenskap nr 6/2012","(ukjent)"
"551801","Fjell og vidde (2/2012)","0332-8775"
"551802","Hjemmet (15+16/2012)","(ukjent)"
"551803","Vi menn (15+16/2012)","(ukjent)"
"551811","Demokrati på timeplanen","978-82-450-1065-7"
"551812","Foreldre & barn (5/2012)","(ukjent)"
"551813","Reiser & ferie (4/2012)","(ukjent)"
"551814","Brukeren som veileder","978-82-05-41103-6"
"551816","Hund & fritid! (3/2012)","(ukjent)"
"551818","Veien til interkulturell kompetanse","978-82-450-0784-8"
"551819","Kulturteori","978-82-450-0620-9"
"551820","Den nye reguleringsstaten","978-82-05-40848-7"
"551821","Barn med spesielle behov","978-82-05-37675-5"
"551822","Smerter","978-82-02-25905-1"
"551823","Mål og mening","978-82-15-01818-8"
"551824","Estetikk og helse","978-82-02-30678-6"
"551825","Det feilbarlige menneske","978-82-15-01647-4"
"551830","Illustrert vitenskap nr 7/2012","(ukjent)"
"551831","Kapital (7/2012)","0332-5423"
"551833","National geographic nr 04/2012","(ukjent)"
"551835","Brennende spor","978-82-10-05166-1"
"551836","""V"" for vendetta","978-82-10-05176-0"
"551839","Bebe","978-82-8238-030-0"
"551846","Verdt å vente på","978-82-02-35034-5"
"551848","Innsikt (Aftenposten) (5/2012)","(ukjent)"
"551850","Roma","978-82-7547-293-7"
"551852","(ukjent)","(ukjent)"
"551860","Vi menn (17+18/2012)","(ukjent)"
"551865","Løvens gap","82-02-17500-3"
"551866","Åtte glass","82-02-09420-8"
"551868","Nostradamus' testamente","978-82-03-35001-6"
"551870","(ukjent)","(ukjent)"
"551871","Terror","978-82-02-33217-4"
"551873","Insektgutten","978-82-02-31290-9"
"551874","Trampolineland","978-82-05-42127-1"
"551882","Kapital (8/2012)","0332-5423"
"551884","Av jord er du kommet","978-82-02-36558-5"
"551896","Illustrert vitenskap nr 8/2012","(ukjent)"
"551897","Bedre helse nr. (5/2012)","(ukjent)"
"551899","Selv tausheten tar slutt","978-82-02-37867-7"
"551900","Tvillingfeber","978-82-521-8061-9"
"551901","En reise","978-82-03-29178-4"
"551903","Døden henger i en tråd","978-82-7547-440-5"
"551904","Det søte i bunnen av kaken","978-82-7547-367-5"
"551905","Vi menn (19+20/2012)","(ukjent)"
"551906","Hjemmet (19+20/2012)","(ukjent)"
"551907","Selv om sola ikke skinner","978-82-02-37262-0"
"551908","En tigermammas kampsang","978-82-02-33198-3"
"551909","Retten i samfunnet","978-82-530-3415-7"
"551910","Matematikk for førskolelærere","978-82-7634-861-3"
"551911","Granskingen","978-82-02-35808-2"
"551912","Interkulturelt barnevernsarbeid","978-82-15-00972-8"
"551913","Gi lyd!","978-82-15-00789-2"
"551915","Innføring i naturressurs- og miljørett","978-82-05-40350-5"
"551916","Å skrive i alle fag","978-82-15-01192-9"
"551917","Matematikkdidaktikk i klasserommet","978-82-15-01257-5"
"551918","Formidling","978-82-7634-948-1"
"551919","Resiliens","978-82-05-39066-9"
"551920","Pedagogikk i sykepleiepraksis","978-82-450-0670-4"
"551921","Avtalerett","978-82-05-42288-9"
"551922","Norske naturtyper","978-82-15-01212-4"
"551924","Fagdidaktikk for kunst og håndverk","978-82-15-01351-0"
"551925","Styrketrening","978-82-05-38219-0"
"551927","Klinisk nevropsykologi","978-82-519-2467-2"
"551928","Ned til elva","978-82-7547-457-3"
"551929","Vårherres sporhunder","978-82-02-37528-7"
"551930","Rettskildelære","978-82-518-3988-4"
"551931","(ukjent)","(ukjent)"
"551935","Foreldre & barn (6/2012)","(ukjent)"
"551936","Mer effektivt prosjektarbeid i offentlig og privat virksomhet","978-82-15-00644-4"
"551937","(ukjent)","(ukjent)"
"551938","Tretten","978-82-8205-100-2"
"551939","Alt jeg er","978-82-02-35089-5"
"551940","National geographic nr 05/2012","(ukjent)"
"551941","Kapital (9/2012)","0332-5423"
"551942","Veien ut","978-82-48-90531-8"
"551943","Revolusjon 2.0","978-82-02-38032-8"
"551946","80° aust for Birdland","978-82-521-8000-8"
"551947","Se på meg","978-82-05-42050-2"
"551949","Oppvekst i Norge","978-82-7935-292-1"
"551950","Didiktikk","978-82-450-0917-0"
"551951","Livet i skolen","978-82-450-0845-6"
"551952","Læreprosesser i pedagogisk entreprenørskap","82-7634-541-7"
"551953","Vurdering for læring i skolen","978-82-7634-945-0"
"551954","Elev og menneske","978-82-05-34238-5"
"551955","Alderdom","978-82-15-01555-2"
"551956","Mennesket våkner","978-82-92773-47-5"
"551958","Reiser & ferie (5/2012)","(ukjent)"
"551961","To indre og vekk me'n","978-82-02-35252-3"
"551962","Mimina","978-82-49-50881-5"
"551964","Lahlums utvalgte","978-82-02-38811-4"
"551965","På rømmen","978-82-02-34668-3"
"551966","Den mystiske gjesten","978-82-525-7430-2"
"551967","Spøkelset i rom 13","9788205393561"
"551968","Lokes skatt","978-82-05-39357-8"
"551969","Sommerkaos på gullkysten","978-82-05-39883-2"
"551970","I havet er det krokodiller","978-82-05-41207-1"
"551972","(ukjent)","(ukjent)"
"551976","Ørsmå liv","978-82-560-1657-0"
"551978","Operasjon Helena","978-82-02-36561-5"
"551979","(ukjent)","(ukjent)"
"551980","(ukjent)","(ukjent)"
"551981","Idrettskongen","978-82-05-42280-3"
"551983","En lykkelig mann","978-82-03-21729-6"
"551984","Vinterbyen","978-82-02-29785-5"
"551985","Hjemstavn","978-82-02-35926-3"
"551986","Hel ved","978-82-489-1049-7"
"551987","(ukjent)","(ukjent)"
"551988","Dødens sirkel","978-82-02-34618-8"
"551989","Vinterstengt","978-82-05-41656-7"
"551990","Skole-hjem-samarbeid","82-7674-938-0"
"551991","Perspektiver på ledelse","978-82-05-39456-8"
"551993","(ukjent)","(ukjent)"
"551995","Vi menn (21+22/2012)","(ukjent)"
"551996","Hjemmet (21+22/2012)","(ukjent)"
"551997","Ildsjelen","978-82-05-40265-2"
"551998","Mankell (om) Mankell","978-82-05-42351-0"
"551999","Med mord i blikket","978-82-521-7643-8"
"552001","Jenta med snø i håret","978-82-02-36679-7"
"552002","Uglens dag","978-82-430-0593-8"
"552003","Fluefellen","978-82-430-0570-9"
"552005","Størst av alt","978-82-998273-3-1"
"552006","Øyne blå","978-82-8143-054-9"
"552009","Den største straffen","978-82-05-40788-6"
"552010","(ukjent)","(ukjent)"
"552011","Mørk kyst","978-82-7547-427-6"
"552012","Sannhet","978-82-7547-517-4"
"552014","Kapital (10/2012)","0332-5423"
"552015","Illustrert vitenskap nr 9/2012","(ukjent)"
"552016","Innsikt (Aftenposten) (6/2012)","(ukjent)"
"552017","Det var en gang en kvinne som forsøkte å drepe naboens barn","978-82-02-35062-8"
"552018","Tid for å leve - tid for å dø","978-82-99-55083-3"
"552019","Skyggeferden","978-82-92622-86-5"
"552020","På stedet mil","978-82-495-0735-1"
"552021","(ukjent)","(ukjent)"
"552022","Samisk kunst- og kulturhistorie","82-412-0278-4"
"552025","Innsyn","978-82-7147-364-8"
"552026","(ukjent)","(ukjent)"
"552027","(ukjent)","(ukjent)"
"552028","Det mørke nettet","978-82-02-37027-5"
"552029","(ukjent)","(ukjent)"
"552030","(ukjent)","(ukjent)"
"552031","I en og samme person","(ukjent)"
"552032","Ingen frøkensport","978-82-03-19572-3"
"552034","Djevelkysset","(ukjent)"
"552035","Bedre helse nr. (6/2012)","(ukjent)"
"552036","Hund & fritid! (4/2012)","(ukjent)"
"552037","Appetitt nr 2/2012","(ukjent)"
"552041","(ukjent)","(ukjent)"
"552044","(ukjent)","(ukjent)"
"552045","Spartacus og slaveopprøret","978-82-02-35251-6"
"552046","Stjerneskudd","978-82-7547-515-0"
"552047","Master i rettsvitenskap","(ukjent)"
"552048","Gass","978-82-02-36312-3"
"552049","Hjemmet (23+24/2012)","(ukjent)"
"552050","Vi menn (23+24/2012)","(ukjent)"
"552051","Pilatus","978-82-03-21490-5"
"552052","Rådyret","978-82-03-21302-1"
"552053","(ukjent)","(ukjent)"
"552059","(ukjent)","(ukjent)"
"552074","Oldtidens religioner","978-82-530-3252-8"
"552075","Islam","82-530-2255-7"
"552076","Popol vuh","82-525-5187-4"
"552077","Juss og etikk","978-82-15-00754-0"
"552079","Praktisk prosjektstyring","978-82-519-2757-4"
"552081","Ulikhetens pris","978-82-8226-029-9"
"552082","Masteroppgaven","978-82-15-01949-9"
"552084","Velferdsstatens vekst - og fall?","978-82-05-38779-9"
"552085","Profesjonelle barnesamtaler","978-82-15-01851-5"
"552087","Barn i risiko","978-82-05-40017-7"
"552088","Ungdom og rus","978-82-15-01172-1"
"552090","Veslebror ser deg","978-82-521-7331-4"
"552091","Seriøst fra Sassy (1)","978-82-05-39251-9"
"552092","Seriøst fra Sassy (2)","978-82-05-39706-4"
"552093","Seriøst fra Sassy (3)","978-82-05-40886-9"
"552094","Dødslekene (1)","978-82-05-38398-2"
"552095","Opp i flammer (2)","978-82-05-30101-7"
"552096","Fugl Føniks (3)","978-82-05-40432-8"
"552098","Å gripe fortida","978-82-521-7333-8"
"552100","Fjell og vidde (3/2012)","0332-8775"
"552101","National geographic nr 06/2012","(ukjent)"
"552103","Kapital (11/2012)","0332-5423"
"552104","(ukjent)","(ukjent)"
"552105","Rødt mytteri","978-82-8271-006-0"
"552106","HhhH, eller Slakteren fra Praha","978-82-05-40599-8"
"552111","Religion i dagens Norge","978-82-15-01750-1"
"552112","Livstolkning","(ukjent)"
"552113","Hjemmet (25+26/2012)","(ukjent)"
"552114","(ukjent)","(ukjent)"
"552115","Illustrert vitenskap nr 10/2012","(ukjent)"
"552117","Foreldre & barn (7/2012)","(ukjent)"
"552119","Hva er fundamentalisme","978-82-15-02039-6"
"552120","Sårbare unge","978-82-05-39693-7"
"552122","Foreldresamarbeid i barnehagen","82-7634-411-9"
"552123","Barnehagens rammeplan i praksis","978-82-04-14239-9"
"552124","Song for Eirabu","978-82-10-05153-1"
"552125","Innsikt (Aftenposten) (7/2012)","(ukjent)"
"552126","Reiser & ferie (6/2012)","(ukjent)"
"552127","Hjemme","978-82-05-42286-5"
"552128","Den fjerde tjeneste","978-82-8143-397-7"
"552129","Aftermath","978-82-8143-410-3"
"552130","Den sjette mann","978-82-05-41323-8"
"552132","Jegerprøven","978-82-16-10161-2"
"552134","Kapital (12/2012)","0332-5423"
"552137","Nikolai på ferie","978-82-7201-529-8"
"552138","Dødsmesse","978-82-04-14364-8"
"552139","Vekten","978-82-05-37507-9"
"552142","Pym Pettersons mislykka familie","978-82-05-39966-2"
"552144","Markedsføringsledelse","978-82-15-01720-4"
"552145","Spøkelsesridderen","978-82-02-36321-5"
"552146","Det er ikke så farlig med meg","978-82-03-25449-9"
"552147","Azur (4)","978-82-05-40877-7"
"552148","Azur (5)","978-82-05-40876-0"
"552149","Azur (6)","978-82-05-40875-3"
"552150","Kompendium ex.phil.høst 2012","(ukjent)"
"552152","Innovasjonssamarbeid mellom bedrifter og forskning","978-82-05-39872-6"
"552160","(ukjent)","(ukjent)"
"552174","Samfunnsvitenskapelige tenkemåter","978-82-15-00689-5"
"552177","Fanget","978-82-05-42974-1"
"552180","Vi menn (27+28/2012)","(ukjent)"
"552181","Hjemmet (27+28/2012)","(ukjent)"
"552182","Bedre helse nr. (7/2012)","(ukjent)"
"552183","Hund & fritid! (5/2012)","(ukjent)"
"552215","Den relasjonelle kroppen","978-82-7674-620-4"
"552216","Sosiologi og sosialantropologi for helsearbeidere","978-82-00-45198-3"
"552217","Helsetjeneste og helsepolitikk","978-82-05-29909-2"
"552218","Medisinsk teori","82-518-3177-6"
"552219","Helsepersonelloven","978-82-450-0812-8"
"552220","Sykdomslære","978-82-05-39041-6"
"552222","Prosjektarbeid i helsefagene","978-82-13-02747-2"
"552227","(ukjent)","(ukjent)"
"552228","Middelalderen i Norge","978-82-02-37461-7"
"552230","Alt om Messi","978-82-05-427709"
"552231","Alt om Zlatan","978-82-05-427709"
"552232","Hauk og due","9788210052002"
"552235","Bekkenløsning - på godt og vondt","82-584-0493-8"
"552237","Aesthetics at work","978-82-7477-294-6"
"552238","Medieestetikk","978-82-304-0033-3"
"552240","Fyrvokterens kone","978-82-02-37376-4"
"552243","Miraklenes tid","978-82-516-5616-0"
"552253","Fjell og vidde (4/2012)","0332-8775"
"552254","Foreldre & barn (8/2012)","(ukjent)"
"552255","(ukjent)","(ukjent)"
"552256","(ukjent)","(ukjent)"
"552257","(ukjent)","(ukjent)"
"552258","(ukjent)","(ukjent)"
"552263","(ukjent)","(ukjent)"
"552264","Åse-Marie Nesse","978-82-521-6890-7"
"552265","Flukt","978-82-02-33846-6"
"552266","I skyggen av store trær","978-82-05-42198-1"
"552274","Medisinplanter i Norge","978-82-05-41914-8"
"552275","Duevokterne","978-82-53-03486-7"
"552276","Syk pike","978-82-8143-240-6"
"552277","An der schönen blauen Donau","978-82-05-41825-7"
